rank,phd_school,phd_country,n,n_dest,score,D,T,R,I,is_prestigious,retention_rate,uplift,intl_rate,self_ret,pct_tenure_track,pct_permanent_research,pct_industry_senior,pct_government,pct_industry_entry,pct_postdoc,pct_further_education,pct_unknown
245,simon fraser university,ca,18,18,42.04,0.31833011713247633,0.7010301887743796,1.0,0.4666666666666667,True,0.1111111111111111,-0.3179353773929131,0.5555555555555556,0.0,44.4,0.0,0.0,0.0,0.0,11.1,11.1,33.3
246,university of aveiro,pt,23,22,41.96,0.2880563843193271,0.6741662133354983,1.0,0.6086956521739131,True,0.34782608695652173,-0.0789557895461731,0.21739130434782608,0.0,26.1,4.3,13.0,0.0,0.0,17.4,17.4,21.7
247,jiangsu university,cn,16,15,41.53,0.306261808905616,0.6913651992618451,1.0,0.5125,True,0.1875,-0.19607616425135654,0.8125,0.0,37.5,0.0,6.2,0.0,6.2,12.5,18.8,18.8
248,ghent university,be,28,26,41.53,0.31447092263301496,0.6383155661130506,1.0,0.6142857142857143,True,0.35714285714285715,-0.10932034971747162,0.6428571428571429,0.0,14.3,7.1,7.1,0.0,7.1,25.0,17.9,21.4
249,china agricultural university,cn,22,21,41.45,0.2852599911639566,0.7045035041292007,1.0,0.5363636363636364,True,0.22727272727272727,-0.125681238945771,0.2727272727272727,0.0,40.9,4.5,4.5,0.0,0.0,4.5,13.6,31.8
250,moscow state university,ru,21,21,41.25,0.2952898167108526,0.6887596871567421,1.0,0.5428571428571429,True,0.23809523809523808,-0.10635917117809351,0.47619047619047616,0.0,23.8,14.3,4.8,4.8,0.0,0.0,9.5,42.9
251,shanghai university of finance and economics,cn,15,13,40.99,0.34136893739375856,0.6954042049550407,1.0,0.4,True,0.0,-0.38309890459514445,0.13333333333333333,0.0,40.0,0.0,0.0,0.0,0.0,6.7,6.7,46.7
252,xi'an jiaotong university,cn,20,19,40.95,0.3168598013929923,0.6459786793356607,1.0,0.5800000000000001,True,0.3,-0.09791243084397416,0.55,0.0,30.0,0.0,0.0,0.0,0.0,5.0,30.0,35.0
253,seoul national university,kr,34,32,40.86,0.3443890771351071,0.6229471698782673,1.0,0.5588235294117647,True,0.2647058823529412,-0.18670525692108786,0.38235294117647056,0.0,14.7,2.9,2.9,2.9,0.0,47.1,11.8,17.6
254,university of the witwatersrand,za,16,16,40.77,0.29710061022234274,0.7121985325951785,1.0,0.47500000000000003,True,0.125,-0.23825790807356334,0.3125,0.0,31.2,25.0,6.2,0.0,0.0,6.2,18.8,12.5
255,université paris-nanterre,fr,16,15,40.55,0.2913177432772224,0.7010874214840673,1.0,0.5125,True,0.1875,-0.25126935870008427,0.375,0.0,31.2,0.0,12.5,0.0,12.5,0.0,6.2,37.5
256,university of minho,pt,24,21,40.23,0.29582080847136044,0.6667987993960551,1.0,0.5750000000000001,True,0.2916666666666667,-0.14074965844986204,0.25,0.0,33.3,8.3,0.0,0.0,0.0,8.3,29.2,20.8
257,universidade de são paulo,br,62,53,40.18,0.30519009901284294,0.722428624066176,1.0,0.41935483870967744,True,0.03225806451612903,-0.4444082744670831,0.14516129032258066,0.0,46.8,1.6,3.2,1.6,3.2,8.1,14.5,21.0
258,university of vienna,at,15,15,39.86,0.2965126640760295,0.7039756335264693,1.0,0.48000000000000004,True,0.13333333333333333,-0.3376576036339602,0.4666666666666667,0.0,26.7,13.3,13.3,0.0,0.0,13.3,6.7,26.7
259,gazi üniversitesi,tr,15,14,39.08,0.2801667217458577,0.699689919240755,1.0,0.52,True,0.2,-0.09885322184718476,0.06666666666666667,0.0,40.0,6.7,0.0,0.0,0.0,0.0,13.3,40.0
260,university of zagreb,hr,17,17,38.74,0.2723279233745639,0.6970039776601737,1.0,0.5411764705882354,True,0.23529411764705882,-0.1141731734161171,0.23529411764705882,0.0,23.5,5.9,11.8,11.8,0.0,11.8,5.9,29.4
261,university of benin,ng,18,18,38.71,0.2564288329963069,0.7326091361428007,1.0,0.5,True,0.16666666666666666,-0.14650017895184586,0.2222222222222222,0.0,50.0,11.1,0.0,0.0,0.0,0.0,11.1,27.8
262,ankara university,tr,19,18,38.57,0.29527636160326565,0.6894653121391391,1.0,0.49473684210526314,True,0.15789473684210525,-0.24315411293510203,0.10526315789473684,0.0,36.8,0.0,0.0,10.5,5.3,0.0,21.1,26.3
263,universidade do minho,pt,15,15,38.52,0.2827883862055531,0.709689919240755,1.0,0.48000000000000004,True,0.13333333333333333,-0.24959777963400331,0.26666666666666666,0.0,46.7,0.0,0.0,0.0,0.0,13.3,6.7,33.3
264,universidade do porto,pt,20,20,38.51,0.28186161552508004,0.6934786793356607,1.0,0.52,True,0.2,-0.19812745142377824,0.15,0.0,35.0,0.0,10.0,0.0,0.0,0.0,10.0,45.0
265,ecole des hautes etudes en sciences sociales,fr,15,15,38.42,0.34671753559109003,0.6954042049550407,1.0,0.34103206412825654,False,0.8666666666666667,0.17203374156961096,0.26666666666666666,0.0,33.3,6.7,6.7,6.7,0.0,6.7,20.0,20.0
266,university of johannesburg,za,15,15,38.26,0.27603346524996314,0.7154042049550409,1.0,0.48000000000000004,True,0.13333333333333333,-0.28692830864855523,0.26666666666666666,0.0,40.0,0.0,20.0,0.0,0.0,13.3,13.3,13.3
267,universidad rey juan carlos,es,23,20,37.97,0.28786444888575596,0.6892824924052658,1.0,0.5043478260869565,True,0.17391304347826086,-0.12057466910495007,0.5652173913043478,0.0,17.4,0.0,39.1,0.0,0.0,0.0,13.0,30.4
268,china university of geosciences,cn,16,16,37.88,0.35053086189983623,0.6469207548174007,1.0,0.4346693386773547,False,1.0,0.2677509670456713,0.6875,0.0,18.8,6.2,0.0,0.0,0.0,43.8,18.8,12.5
269,southwestern university of finance and economics,cn,20,18,37.77,0.32864001104296714,0.6859786793356607,1.0,0.4,True,0.0,-0.43857377360405675,0.3,0.0,35.0,0.0,5.0,0.0,0.0,10.0,10.0,40.0
270,cairo university,eg,15,14,37.76,0.2678199633707876,0.7382613478121836,1.0,0.44,True,0.06666666666666667,-0.2038072383966596,0.4,0.0,53.3,0.0,6.7,0.0,0.0,13.3,0.0,26.7
271,universidad complutense de madrid,es,51,48,37.62,0.31060584729100277,0.6751992559637525,1.0,0.47058823529411764,True,0.11764705882352941,-0.294651440072558,0.3333333333333333,0.0,27.5,3.9,13.7,0.0,0.0,2.0,13.7,39.2
272,north-west university,za,28,21,37.61,0.31526209653603326,0.6633155661130505,1.0,0.4857142857142857,True,0.14285714285714285,-0.2102499595679836,0.21428571428571427,0.0,28.6,7.1,3.6,0.0,0.0,3.6,21.4,35.7
273,stockholm university,se,20,20,37.45,0.2696363672928134,0.7509786793356608,1.0,0.4,True,0.0,-0.349221073903773,0.25,0.0,40.0,25.0,5.0,0.0,5.0,0.0,5.0,20.0
274,hunan university,cn,17,17,36.56,0.2933502172787508,0.717274247930444,1.0,0.4,True,0.0,-0.40371136554014025,0.29411764705882354,0.0,47.1,0.0,0.0,0.0,0.0,11.8,0.0,41.2
275,universidad nacional de educación a distancia,es,15,15,36.22,0.29400907387797365,0.6454042049550407,1.0,0.56,True,0.26666666666666666,-0.17291796272387167,0.2,0.0,13.3,6.7,6.7,0.0,0.0,0.0,20.0,53.3
276,alexandru ioan cuza university,ro,19,17,36.06,0.2699363813615452,0.6888242864981136,1.0,0.52,True,0.2,-0.11673693494487672,0.0,0.0,42.1,5.3,0.0,0.0,5.3,0.0,26.3,26.3
277,university of cape town,za,35,30,35.92,0.3027907633130746,0.694348130425935,1.0,0.41714285714285715,True,0.02857142857142857,-0.3447251274910898,0.4,0.0,34.3,2.9,5.7,0.0,5.7,20.0,8.6,22.9
278,university of ghana,gh,20,19,35.55,0.26349114807652685,0.7309786793356606,1.0,0.43000000000000005,True,0.05,-0.2615231236401189,0.3,0.0,40.0,10.0,0.0,10.0,0.0,15.0,0.0,25.0
279,aristotle university of thessaloniki,gr,20,20,34.57,0.2758202082602578,0.6709786793356607,1.0,0.52,True,0.2,-0.14510674718331934,0.4,0.0,35.0,0.0,5.0,0.0,0.0,5.0,25.0,30.0
280,university of oslo,no,20,17,34.52,0.3021105049158392,0.6534786793356606,1.0,0.49,True,0.15,-0.24938792873159765,0.25,0.0,15.0,10.0,5.0,0.0,0.0,20.0,10.0,40.0
281,istanbul university,tr,46,43,34.2,0.2735026077065067,0.683168896567067,1.0,0.491304347826087,True,0.15217391304347827,-0.2048056517366461,0.2608695652173913,0.0,32.6,2.2,6.5,6.5,2.2,0.0,17.4,32.6
282,universidad de granada,es,15,15,33.95,0.2991670117736422,0.622547062097898,1.0,0.56,True,0.26666666666666666,-0.09577925553054162,0.8,0.0,0.0,6.7,6.7,0.0,0.0,20.0,13.3,53.3
283,university of pavia,it,15,14,33.68,0.32993844638197045,0.6196899192407551,1.0,0.48000000000000004,True,0.13333333333333333,-0.18084101630388344,0.4666666666666667,0.0,13.3,0.0,0.0,0.0,6.7,26.7,33.3,20.0
284,universitat de valència,es,17,17,33.62,0.2886179651962758,0.6402472209034169,1.0,0.5411764705882354,True,0.23529411764705882,-0.15486329018434947,0.6470588235294118,0.0,5.9,17.6,11.8,0.0,0.0,0.0,29.4,35.3
285,universidad de salamanca,es,20,19,32.91,0.2753227357311992,0.6334786793356606,1.0,0.5800000000000001,True,0.3,-0.05434343615209902,0.6,0.0,10.0,10.0,10.0,0.0,0.0,5.0,25.0,40.0
286,marmara üniversitesi,tr,21,21,32.75,0.2679166962513716,0.7265645652055226,1.0,0.37980961923847695,False,1.0,0.24567987563780602,0.19047619047619047,0.0,42.9,4.8,9.5,0.0,0.0,9.5,4.8,28.6
287,universidad de sevilla,es,17,17,32.43,0.2858090417934782,0.6497066803628765,1.0,0.5058823529411764,True,0.17647058823529413,-0.1260919594290204,0.6470588235294118,0.0,23.5,0.0,5.9,0.0,0.0,0.0,23.5,47.1
288,university of tehran,ir,33,28,30.73,0.2862200259321173,0.6818707013854043,1.0,0.4,True,0.0,-0.32967954402426797,0.09090909090909091,0.0,33.3,6.1,0.0,0.0,0.0,6.1,9.1,45.5
289,universidad nacional autónoma de méxico,mx,34,31,30.19,0.3160587076041488,0.6210953180264154,1.0,0.45294117647058824,True,0.08823529411764706,-0.31052364498843205,0.2647058823529412,0.0,14.7,5.9,2.9,0.0,0.0,0.0,14.7,61.8
290,loughborough university,gb,36,32,29.96,0.34877287874018253,0.7239133423826148,1.0,0.12174348697394789,False,0.6666666666666666,0.13210147048283002,0.3055555555555556,0.0,50.0,2.8,2.8,2.8,0.0,5.6,19.4,16.7
291,university of coimbra,pt,27,27,29.9,0.2718031514697435,0.6635988760303495,1.0,0.4666666666666667,True,0.1111111111111111,-0.2852658814389214,0.4444444444444444,0.0,11.1,22.2,7.4,3.7,0.0,7.4,14.8,33.3
292,federal university of rio grande do sul,br,20,19,29.74,0.2531947235857698,0.7259786793356607,1.0,0.3679358717434869,False,1.0,0.21512408927592408,0.2,0.0,40.0,0.0,15.0,10.0,0.0,0.0,10.0,25.0
293,taras shevchenko national university of kyiv,ua,24,22,29.58,0.2521730529524243,0.7122533448506005,1.0,0.4,True,0.0,-0.2776439297311254,0.08333333333333333,0.0,41.7,0.0,12.5,0.0,0.0,4.2,12.5,29.2
294,tehran university of medical sciences,ir,19,16,27.51,0.2702439190351878,0.684337107010934,1.0,0.3808617234468938,False,1.0,0.24811608865579035,0.15789473684210525,0.0,31.6,10.5,0.0,5.3,0.0,0.0,21.1,31.6
295,bucharest university of economic studies,ro,59,51,27.25,0.25898826465466357,0.6783436351066636,1.0,0.4203389830508475,True,0.03389830508474576,-0.3324106648326234,0.1694915254237288,0.0,22.0,11.9,10.2,8.5,5.1,3.4,20.3,18.6
296,north china electric power university,cn,15,15,27.1,0.33316361158485963,0.6125470620978979,1.0,0.3734969939879759,False,1.0,0.23216617497774422,0.4,0.0,6.7,0.0,0.0,0.0,0.0,40.0,20.0,33.3
297,new school for social research,us,23,23,26.86,0.3471231921421823,0.70091039938201,1.0,0.12580160320641282,False,0.6086956521739131,0.14707519097302704,0.5217391304347826,0.0,39.1,4.3,4.3,4.3,0.0,13.0,17.4,17.4
298,university of lucknow,in,19,19,25.03,0.259027961785232,0.8035678762417032,1.0,0.08942885771543085,False,1.0,0.06823208575696638,0.10526315789473684,0.0,84.2,0.0,0.0,0.0,0.0,0.0,5.3,10.5
299,university of texas at dallas,us,15,15,24.84,0.3281661800598845,0.709689919240755,1.0,0.12069138276553106,False,0.8,0.12874724533013146,0.3333333333333333,0.0,33.3,6.7,6.7,0.0,6.7,26.7,0.0,20.0
300,tbilisi state university,ge,16,11,24.57,0.2858423604266236,0.7760874214840674,1.0,0.07409819639278557,False,0.625,0.030443582641605155,0.125,0.0,62.5,6.2,6.2,6.2,0.0,6.2,0.0,12.5
301,universidade de aveiro,pt,22,21,24.34,0.24974161215999816,0.675932075557772,1.0,0.4,True,0.0,-0.28524730949721105,0.3181818181818182,0.0,22.7,9.1,4.5,4.5,0.0,9.1,9.1,40.9
302,nagoya university,jp,15,15,23.93,0.29805672821787826,0.7525470620978979,1.0,0.08522044088176352,False,0.6666666666666666,0.05849185769878343,0.4666666666666667,0.0,66.7,0.0,0.0,0.0,0.0,6.7,6.7,20.0
303,southwest jiaotong university,cn,18,17,22.77,0.3090352892853054,0.7273459782480639,1.0,0.09453907815631263,False,0.8333333333333334,0.08015962654729339,0.2222222222222222,0.0,55.6,0.0,0.0,0.0,0.0,0.0,11.1,33.3
304,kobe university,jp,26,24,22.7,0.27449546376165834,0.7769379820310093,1.0,0.06973947895791584,False,0.5384615384615384,0.012975514248297376,0.15384615384615385,0.0,61.5,7.7,0.0,0.0,0.0,7.7,0.0,23.1
305,universidad de málaga,es,20,19,22.2,0.2815243528350866,0.5722286793356607,1.0,0.52,True,0.2,-0.24930018914491553,0.35,0.0,0.0,0.0,5.0,0.0,5.0,0.0,40.0,50.0
306,universidade federal de viçosa,br,19,16,21.3,0.28438328484165454,0.7535678762417033,1.0,0.07349699398797595,False,0.5789473684210527,0.028518966467653922,0.21052631578947367,0.0,63.2,0.0,0.0,5.3,0.0,5.3,10.5,15.8
307,beijing institute of technology,cn,45,43,20.84,0.3574967644850887,0.645217648821945,1.0,0.12339679358717434,False,0.6888888888888889,0.1383129142427427,0.4444444444444444,0.0,20.0,4.4,6.7,4.4,0.0,20.0,13.3,31.1
308,university of electronic science and technology of china,cn,22,22,20.7,0.3092163525634754,0.712836837462534,1.0,0.09198396793587173,False,0.7727272727272727,0.07691540767638769,0.3181818181818182,0.0,45.5,0.0,4.5,0.0,0.0,13.6,9.1,27.3
309,university of siena,it,24,22,18.55,0.3469176022051984,0.6395260721233279,1.0,0.12505010020040078,False,0.875,0.1446744415144056,0.3333333333333333,0.0,16.7,4.2,4.2,4.2,0.0,37.5,16.7,16.7
310,university of new orleans,us,16,16,18.5,0.27115867284960926,0.7677540881507341,1.0,0.026903807615230462,False,0.5625,-0.0025947144066771066,0.3125,0.0,68.8,0.0,6.2,0.0,0.0,18.8,6.2,0.0
311,beihang university,cn,15,13,18.28,0.31891711878195145,0.6754042049550407,1.0,0.11122244488977955,False,0.6666666666666666,0.10716610234828752,0.26666666666666666,0.0,33.3,0.0,0.0,0.0,0.0,20.0,13.3,33.3
312,university of madras,in,18,18,16.0,0.2686448895951558,0.7523459782480638,1.0,0.026152304609218437,False,0.4444444444444444,-0.0051089950208001444,0.3333333333333333,0.0,61.1,0.0,0.0,5.6,0.0,0.0,5.6,27.8
313,aligarh muslim university,in,21,21,15.95,0.26350925113231416,0.7582718822786934,1.0,0.025100200400801603,False,0.47619047619047616,-0.01154516721008475,0.19047619047619047,0.0,61.9,0.0,0.0,4.8,0.0,9.5,4.8,19.0
314,tarbiat modares university,ir,26,26,15.81,0.28408501430430555,0.7128075472484007,1.0,0.07394789579158316,False,0.5769230769230769,0.02994164213144243,0.07692307692307693,0.0,42.3,3.8,3.8,0.0,0.0,0.0,7.7,42.3
315,technical university of ostrava,cz,17,9,13.11,0.33119400878870386,0.6186255992817952,1.0,0.12099198396793587,False,0.8235294117647058,0.12954886124355866,0.17647058823529413,0.0,5.9,11.8,0.0,0.0,5.9,0.0,29.4,47.1
316,colegio de postgraduados,mx,30,30,10.97,0.24175968216316626,0.5997829434685285,1.0,0.3662825651302605,False,1.0,0.20875589834153346,0.03333333333333333,0.0,3.3,3.3,3.3,0.0,0.0,0.0,3.3,86.7
317,university of belgrade,rs,17,15,9.81,0.25711059977397716,0.721328301984498,1.0,0.02149298597194389,False,0.47058823529411764,-0.03169149955319947,0.4117647058823529,0.0,41.2,5.9,0.0,0.0,11.8,5.9,0.0,35.3
318,universidade de santiago de compostela,es,16,15,9.31,0.2975589177870984,0.644142977039623,1.0,0.0849198396793587,False,0.625,0.056805836702673446,0.625,0.0,18.8,6.2,6.2,0.0,0.0,6.2,31.2,31.2
319,"islamic azad university, science and research branch",ir,16,15,7.37,0.26302835793310136,0.6955318659285119,1.0,0.023446893787575147,False,0.3125,-0.02088792296881986,0.1875,0.0,31.2,6.2,6.2,6.2,0.0,6.2,12.5,31.2
320,ivane javakhishvili tbilisi state university,ge,16,16,7.13,0.25026324877548706,0.7108096437062896,1.0,0.017585170340681362,False,0.25,-0.04960941857345205,0.125,0.0,37.5,6.2,6.2,12.5,0.0,0.0,18.8,18.8
321,universidad de valladolid,es,15,15,6.07,0.2653804467345798,0.6539756335264694,1.0,0.09153306613226453,False,1.0,0.07400545699375785,0.6666666666666666,0.0,13.3,6.7,13.3,0.0,0.0,0.0,20.0,46.7
