rank,phd_school,phd_country,n,n_dest,score,D,T,R,I,is_prestigious,retention_rate,uplift,intl_rate,self_ret,pct_tenure_track,pct_permanent_research,pct_industry_senior,pct_government,pct_industry_entry,pct_postdoc,pct_further_education,pct_unknown
251,university of kwazulu-natal,za,29,26,60.82,0.2970278924163998,0.7270000002829945,1.0,0.7310344827586207,True,0.5517241379310345,0.010825330052583737,0.5172413793103449,0.0,51.7,0.0,0.0,0.0,0.0,20.7,10.3,17.2
252,university of kansas,us,20,20,60.62,0.3370263629264863,0.7318250003466682,1.0,0.61,True,0.35,-0.052164567000291984,0.35,0.0,50.0,0.0,0.0,0.0,15.0,5.0,10.0,20.0
253,university of nebraska-lincoln,us,19,17,60.61,0.3344732356939487,0.7570000003555571,1.0,0.5578947368421052,True,0.2631578947368421,-0.15490690631605092,0.15789473684210525,0.0,52.6,15.8,0.0,0.0,5.3,0.0,10.5,15.8
254,university of central florida,us,54,51,60.58,0.35836801793220774,0.7543648650522531,1.0,0.5,True,0.16666666666666666,-0.3423428207344459,0.2962962962962963,0.0,38.9,14.8,3.7,0.0,11.1,11.1,1.9,18.5
255,tsinghua university,cn,105,90,60.53,0.4413768565167493,0.6725840001109338,1.0,0.4685714285714286,True,0.11428571428571428,-0.3448778099517457,0.4,0.0,25.7,11.4,3.8,1.0,0.0,21.9,8.6,27.6
256,university of southampton,gb,109,102,60.53,0.3830945639747195,0.7124827344274376,1.0,0.5309090909090909,True,0.21818181818181817,-0.2525891839279559,0.6454545454545455,0.0,37.6,6.4,2.8,0.0,4.6,26.6,5.5,17.4
257,virginia commonwealth university,us,17,16,60.51,0.3592849205458294,0.6898108111855873,1.0,0.6470588235294118,True,0.4117647058823529,0.0027534031747195598,0.23529411764705882,0.0,29.4,5.9,0.0,0.0,5.9,17.6,5.9,35.3
258,universidade federal do rio grande do sul,br,39,31,60.49,0.32240023561796194,0.778355932438419,1.0,0.5384615384615385,True,0.23076923076923078,-0.15738029646437052,0.20512820512820512,0.0,61.5,2.6,0.0,5.1,2.6,5.1,10.3,12.8
259,boston university,us,66,58,60.43,0.41209499609795336,0.6491046513240317,1.0,0.6,True,0.3333333333333333,-0.14599131510348345,0.16666666666666666,0.0,12.1,15.2,6.1,0.0,9.1,25.8,7.6,24.2
260,technische universität münchen,de,17,15,60.29,0.36350984191078106,0.6533243246991007,1.0,0.7176470588235294,True,0.5294117647058824,-0.012173197693708893,0.5882352941176471,0.0,5.9,11.8,5.9,0.0,5.9,23.5,5.9,41.2
261,university of south carolina,us,19,19,60.27,0.3263390737378266,0.7505897439453008,1.0,0.5894736842105264,True,0.3157894736842105,-0.15521056197298455,0.2631578947368421,0.0,47.4,15.8,0.0,0.0,0.0,31.6,0.0,5.3
262,universidade do porto,pt,16,14,60.21,0.3391717958034065,0.6881388892740757,1.0,0.7,True,0.5,-0.038167437938929516,0.3125,0.0,18.8,18.8,12.5,0.0,0.0,25.0,18.8,6.2
263,university of california davis,us,36,31,60.03,0.393028811701104,0.6754107145333345,1.0,0.5833333333333334,True,0.3055555555555556,-0.2227407663353912,0.19444444444444445,0.0,19.4,8.3,0.0,2.8,22.2,16.7,5.6,25.0
264,nanyang technological university,sg,97,80,59.9,0.45949750280131874,0.6613076924262113,1.0,0.43711340206185567,True,0.061855670103092786,-0.4246484734358655,0.6185567010309279,0.0,15.5,21.6,1.0,0.0,2.1,34.0,4.1,21.6
265,george mason university,us,64,62,59.8,0.37780145531971193,0.7217023811174611,1.0,0.5125,True,0.1875,-0.30777819741361684,0.21875,0.0,34.4,7.8,6.2,0.0,10.9,20.3,4.7,15.6
266,carleton university,ca,36,35,59.71,0.3466557648187599,0.7405892859619058,1.0,0.55,True,0.25,-0.2195664189305534,0.4722222222222222,0.0,44.4,8.3,2.8,0.0,5.6,13.9,5.6,19.4
267,emory university,us,30,27,59.67,0.4191971655604192,0.6274600002773345,1.0,0.62,True,0.36666666666666664,-0.19119289899634667,0.06666666666666667,0.0,6.7,10.0,3.3,0.0,0.0,43.3,3.3,33.3
268,motilal nehru national institute of technology,in,21,19,59.54,0.307606776947379,0.774951219850408,1.0,0.5714285714285714,True,0.2857142857142857,-0.11134945488108094,0.0,0.0,61.9,0.0,0.0,14.3,0.0,4.8,4.8,14.3
269,technische universiteit eindhoven,nl,22,22,59.49,0.3358750035140736,0.6755476193777793,1.0,0.7272727272727273,True,0.5454545454545454,0.03855982405774111,0.7727272727272727,0.0,13.6,18.2,4.5,0.0,4.5,27.3,4.5,27.3
270,jilin university,cn,32,28,59.48,0.3332566830646654,0.7062115387282062,1.0,0.6625000000000001,True,0.4375,0.024211797378374478,0.21875,0.0,40.6,0.0,3.1,0.0,6.2,12.5,9.4,28.1
271,university of alberta,ca,89,81,59.39,0.39419903241912496,0.7080091744391442,1.0,0.4943820224719101,True,0.15730337078651685,-0.3296898246948303,0.6179775280898876,0.0,37.1,6.7,4.5,1.1,4.5,14.6,12.4,19.1
272,university of texas at arlington,us,20,20,59.25,0.32795753897149094,0.7718250003466681,1.0,0.52,True,0.2,-0.24745407386351753,0.15,0.0,50.0,20.0,0.0,5.0,0.0,20.0,0.0,5.0
273,université pierre et marie curie,fr,30,29,59.13,0.3137158041246779,0.7444600002773345,1.0,0.62,True,0.36666666666666664,-0.12736405641121462,0.6,0.0,46.7,6.7,6.7,0.0,6.7,3.3,10.0,20.0
274,école polytechnique fédérale de lausanne,ch,59,51,59.08,0.39152089860287476,0.7015569622008446,1.0,0.511864406779661,True,0.1864406779661017,-0.305709468150429,0.6101694915254238,0.0,27.1,15.3,1.7,0.0,5.1,23.7,1.7,25.4
275,lehigh university,us,23,22,59.0,0.34220410854934363,0.6935581398573657,1.0,0.6608695652173913,True,0.43478260869565216,-0.01992144373554905,0.17391304347826086,0.0,21.7,8.7,17.4,0.0,8.7,13.0,13.0,17.4
276,vanderbilt university,us,41,38,58.88,0.38067803221620816,0.6979180330142087,1.0,0.5463414634146342,True,0.24390243902439024,-0.22228657931985046,0.07317073170731707,0.0,22.0,9.8,12.2,0.0,17.1,9.8,7.3,22.0
277,sathyabama institute of science and technology,in,20,20,58.87,0.27766645171145904,0.8268250003466683,1.0,0.52,True,0.2,-0.1119669733621152,0.0,0.0,85.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0
278,university of science and technology of china,cn,41,35,58.72,0.39412271426943124,0.6438196723584709,1.0,0.6341463414634146,True,0.3902439024390244,-0.06904289359847071,0.34146341463414637,0.0,17.1,12.2,2.4,0.0,0.0,31.7,12.2,24.4
279,indian institute of technology roorkee,in,30,30,58.69,0.3059503838082792,0.7504600002773345,1.0,0.62,True,0.36666666666666664,-0.01992745386179634,0.16666666666666666,0.0,46.7,6.7,3.3,0.0,6.7,13.3,0.0,23.3
280,hong kong polytechnic university,hk,42,30,58.68,0.4533118495727359,0.6334354840946247,1.0,0.5,True,0.16666666666666666,-0.23932401932566139,0.5714285714285714,0.0,21.4,2.4,0.0,0.0,0.0,28.6,9.5,38.1
281,hunan university,cn,19,16,58.64,0.3377279925514887,0.7134102567658135,1.0,0.6210526315789474,True,0.3684210526315789,0.01012354252732156,0.3157894736842105,0.0,47.4,0.0,0.0,0.0,0.0,0.0,10.5,42.1
282,wright state university,us,15,15,58.59,0.33149715832042137,0.6949428575390493,1.0,0.6799999999999999,True,0.4666666666666667,0.0060779117715104025,0.06666666666666667,0.0,26.7,13.3,6.7,0.0,0.0,6.7,13.3,33.3
283,universiti teknologi malaysia,my,77,66,58.57,0.3213555237910551,0.7729175259161518,1.0,0.5246753246753247,True,0.2077922077922078,-0.19849041626612884,0.6363636363636364,0.0,53.2,7.8,2.6,0.0,3.9,2.6,9.1,20.8
284,university of copenhagen,dk,32,23,58.53,0.38492728690179506,0.6287639862806539,1.0,0.6909090909090909,True,0.48484848484848486,-0.22143706987967227,0.30303030303030304,0.0,12.5,3.1,3.1,0.0,6.2,21.9,6.2,50.0
285,newcastle university,gb,58,56,58.41,0.3898597606703173,0.6893974360752144,1.0,0.5344827586206897,True,0.22413793103448276,-0.20279322731286203,0.5517241379310345,0.0,32.8,5.2,1.7,1.7,5.2,20.7,8.6,24.1
286,indian institute of technology kharagpur,in,49,46,58.4,0.35562138342533023,0.6916376813603873,1.0,0.6204081632653061,True,0.3673469387755102,-0.11290755437085953,0.4489795918367347,0.0,26.5,12.2,2.0,0.0,4.1,42.9,2.0,10.2
287,north dakota state university,us,41,36,58.38,0.362946928076476,0.8192295084240446,1.0,0.30285951098217984,False,0.8048780487804879,0.1684873198132753,0.5853658536585366,0.0,73.2,0.0,0.0,0.0,7.3,2.4,2.4,14.6
288,national institute of technology patna,in,18,16,58.25,0.29243230201471443,0.771657895101756,1.0,0.6,True,0.3333333333333333,-0.045975119321561675,0.0,0.0,72.2,0.0,0.0,0.0,0.0,0.0,11.1,16.7
289,yonsei university,kr,31,32,58.24,0.3356253436339085,0.7034227943895437,1.0,0.64375,True,0.40625,-0.008567402796780421,0.40625,0.0,32.3,6.5,6.5,0.0,3.2,25.8,6.5,19.4
290,heriot-watt university,gb,23,23,58.17,0.3416328605538423,0.7447209305550402,1.0,0.5304347826086957,True,0.21739130434782608,-0.21441558561929464,0.5217391304347826,0.0,39.1,13.0,4.3,0.0,13.0,13.0,0.0,17.4
291,university of verona,it,19,17,58.1,0.35677852804939053,0.6339230772786342,1.0,0.7473684210526317,True,0.5789473684210527,0.04922727328617249,0.5789473684210527,0.0,0.0,15.8,0.0,0.0,5.3,26.3,5.3,47.4
292,university of victoria,ca,40,38,58.09,0.3693978951678776,0.6912166668977787,1.0,0.5800000000000001,True,0.3,-0.19909893776802368,0.625,0.0,35.0,2.5,2.5,2.5,2.5,25.0,10.0,20.0
293,indian institute of technology madras,in,40,37,57.97,0.3311129090302974,0.7470500002311122,1.0,0.55,True,0.25,-0.17880677408871826,0.325,0.0,40.0,12.5,7.5,0.0,2.5,22.5,2.5,12.5
294,university of delaware,us,40,38,57.59,0.37120609429626394,0.6987166668977788,1.0,0.55,True,0.25,-0.2068915285222766,0.125,0.0,20.0,20.0,2.5,0.0,10.0,10.0,0.0,37.5
295,università degli studi di pisa,it,17,13,57.57,0.32122605107052715,0.7141351355099115,1.0,0.6470588235294118,True,0.4117647058823529,0.016176344926801645,0.11764705882352941,0.0,29.4,23.5,0.0,0.0,0.0,17.6,5.9,23.5
296,university of kentucky,us,28,27,57.53,0.32136472834669294,0.7369375002888902,1.0,0.5928571428571429,True,0.32142857142857145,-0.15471244036729548,0.14285714285714285,0.0,53.6,0.0,0.0,0.0,10.7,7.1,14.3,14.3
297,swansea university,gb,17,16,57.51,0.33507895656426095,0.6979189192936953,1.0,0.6470588235294118,True,0.4117647058823529,-0.11514963090607111,0.47058823529411764,0.0,23.5,11.8,0.0,0.0,23.5,17.6,5.9,17.6
298,university college london,gb,71,66,57.45,0.4086603918215711,0.6722307693831509,1.0,0.5098591549295775,True,0.18309859154929578,-0.3620127681463255,0.6197183098591549,0.0,19.7,15.5,4.2,0.0,8.5,23.9,8.5,19.7
299,jaypee university of information technology,in,19,19,57.31,0.28259886213025665,0.8082820516376084,1.0,0.5263157894736842,True,0.21052631578947367,-0.06569671577687536,0.0,0.0,84.2,0.0,0.0,0.0,0.0,10.5,5.3,0.0
300,national taiwan university,tw,56,41,56.94,0.3556435577338999,0.7443815791298254,1.0,0.47500000000000003,True,0.125,-0.3142312595902493,0.125,0.0,41.1,3.6,12.5,0.0,5.4,8.9,3.6,25.0
301,keio university,jp,16,16,56.84,0.2998139599770964,0.6950833337185203,1.0,0.7375,True,0.5625,0.015234281545188022,0.3125,0.0,18.8,12.5,12.5,0.0,0.0,18.8,0.0,37.5
302,university of queensland,au,18,14,56.67,0.3381780024171925,0.6519210529964928,1.0,0.7333333333333334,True,0.5555555555555556,-0.045657814702893706,0.2222222222222222,0.0,11.1,5.6,5.6,0.0,11.1,11.1,11.1,44.4
303,hanyang university,kr,26,22,56.66,0.36161734771697984,0.6689782611710158,1.0,0.6307692307692307,True,0.38461538461538464,-0.1458613001689088,0.19230769230769232,0.0,0.0,19.2,23.1,3.8,3.8,15.4,7.7,26.9
304,sun yat-sen university,cn,25,24,56.65,0.36113744391335584,0.6860666669748161,1.0,0.5920000000000001,True,0.32,-0.04022256325141321,0.28,0.0,24.0,8.0,4.0,0.0,4.0,28.0,0.0,32.0
305,oklahoma state university,us,17,17,56.6,0.320384367427078,0.7087297301045061,1.0,0.6470588235294118,True,0.4117647058823529,-0.08191250655432758,0.058823529411764705,0.0,47.1,0.0,5.9,0.0,0.0,11.8,23.5,11.8
306,pontifícia universidade católica do rio de janeiro,br,16,15,56.45,0.35001045486183024,0.7811944448296314,1.0,0.3967260671363448,False,1.0,0.2701332451291544,0.125,0.0,68.8,6.2,0.0,6.2,0.0,6.2,6.2,6.2
307,university of aberdeen,gb,18,18,56.33,0.30954500003063506,0.696657895101756,1.0,0.7,True,0.5,0.03585158590768933,0.5555555555555556,0.0,27.8,5.6,5.6,0.0,11.1,16.7,5.6,27.8
308,city university of hong kong,hk,41,40,56.27,0.3980028928334814,0.6798852461289627,1.0,0.5024390243902439,True,0.17073170731707318,-0.29387755119085235,0.8292682926829268,0.0,31.7,4.9,0.0,0.0,2.4,29.3,7.3,24.4
309,university of north texas,us,21,21,56.15,0.3256898107107194,0.7566585369235788,1.0,0.5142857142857142,True,0.19047619047619047,-0.1590839182253575,0.047619047619047616,0.0,47.6,14.3,0.0,4.8,0.0,19.0,0.0,14.3
310,universiti putra malaysia,my,51,50,56.14,0.29829869013322785,0.7763802818854469,1.0,0.5411764705882354,True,0.23529411764705882,-0.19359448338138563,0.5294117647058824,0.0,56.9,3.9,5.9,0.0,3.9,9.8,9.8,9.8
311,queen's university belfast,gb,21,19,56.09,0.3402021351069334,0.7151951222894323,1.0,0.5714285714285714,True,0.2857142857142857,-0.2248627574275665,0.47619047619047616,0.0,38.1,9.5,4.8,0.0,0.0,28.6,9.5,9.5
312,sungkyunkwan university - suwon campus,kr,15,15,55.97,0.33650373818303936,0.7063714289676207,1.0,0.6,True,0.3333333333333333,-0.04115748461727892,0.5333333333333333,0.0,26.7,13.3,6.7,0.0,0.0,13.3,0.0,40.0
313,university of nottingham,gb,55,49,55.96,0.36882776596321115,0.698973333518223,1.0,0.5309090909090909,True,0.21818181818181817,-0.23931690950147694,0.6181818181818182,0.0,30.9,7.3,1.8,3.6,7.3,20.0,5.5,23.6
314,university of oslo,no,34,23,55.95,0.3297567501379951,0.7467222224790135,1.0,0.5235294117647059,True,0.20588235294117646,-0.16185322971722538,0.29411764705882354,0.0,23.5,41.2,5.9,0.0,0.0,14.7,5.9,8.8
315,university of louisiana at lafayette,us,21,21,55.8,0.29276435808492357,0.8042195125333347,1.0,0.4857142857142857,True,0.14285714285714285,-0.1644495287122515,0.23809523809523808,0.0,66.7,9.5,0.0,4.8,9.5,9.5,0.0,0.0
316,monash university,au,45,42,55.74,0.3724046710636492,0.7095846155979497,1.0,0.49333333333333335,True,0.15555555555555556,-0.3458686334065527,0.5555555555555556,0.0,33.3,6.7,6.7,0.0,11.1,24.4,8.9,8.9
317,brunel university london,gb,24,24,55.58,0.32830740174977874,0.7346136366787893,1.0,0.55,True,0.25,-0.13948206463147456,0.75,0.0,45.8,4.2,4.2,0.0,4.2,4.2,4.2,33.3
318,nagoya university,jp,20,19,55.5,0.31922779248936345,0.6930750003466681,1.0,0.67,True,0.45,-0.028844291806306432,0.1,0.0,25.0,20.0,0.0,0.0,0.0,25.0,10.0,20.0
319,korea university,kr,43,42,55.45,0.34164912259219293,0.7170317462518528,1.0,0.5534883720930233,True,0.2558139534883721,-0.21938381791407408,0.27906976744186046,0.0,25.6,20.9,4.7,2.3,2.3,25.6,2.3,16.3
320,university of macedonia,gr,28,25,55.43,0.35288389477423204,0.6504791669555569,1.0,0.6785714285714286,True,0.4642857142857143,-0.008112829768663399,0.39285714285714285,0.0,14.3,10.7,14.3,0.0,3.6,14.3,25.0,17.9
321,"university of california, davis",us,24,24,55.26,0.3734981118777608,0.6380227275878801,1.0,0.65,True,0.4166666666666667,-0.07445239800690084,0.2916666666666667,0.0,16.7,8.3,0.0,0.0,4.2,12.5,20.8,37.5
322,national university of singapore,sg,165,134,55.21,0.4145129547216011,0.6776918919668472,1.0,0.44727272727272727,True,0.07878787878787878,-0.47908196266744474,0.6,0.0,23.6,15.2,4.8,1.2,3.6,21.2,10.3,20.0
323,mcgill university,ca,70,66,55.21,0.3790030308584131,0.6908111112651858,1.0,0.5114285714285715,True,0.18571428571428572,-0.26578336035809463,0.5571428571428572,0.0,28.6,12.9,4.3,0.0,2.9,25.7,10.0,15.7
324,curtin university,au,15,15,54.82,0.2999518819453078,0.7578000003961922,1.0,0.56,True,0.26666666666666666,-0.17214504747873782,0.8,0.0,60.0,0.0,0.0,0.0,13.3,13.3,0.0,13.3
325,university of illinois at chicago,us,69,62,54.79,0.3967076915201822,0.6373370788074912,1.0,0.5826086956521739,True,0.30434782608695654,-0.15560494845751838,0.34782608695652173,0.0,20.3,7.2,1.4,0.0,7.2,23.2,13.0,27.5
326,amirkabir university of technology,ir,43,36,54.79,0.34409357768504506,0.6979841272042338,1.0,0.5813953488372093,True,0.3023255813953488,-0.19016893975849197,0.23255813953488372,0.0,44.2,0.0,0.0,0.0,2.3,11.6,16.3,25.6
327,university of groningen,nl,21,21,54.66,0.33182290530471203,0.6542195125333348,1.0,0.7142857142857143,True,0.5238095238095238,-0.0051529310675804685,0.6190476190476191,0.0,9.5,14.3,4.8,0.0,4.8,42.9,9.5,14.3
328,university of amsterdam,nl,24,24,54.47,0.36645617988438617,0.6516590912242438,1.0,0.625,True,0.375,-0.15869597217376208,0.5833333333333334,0.0,4.2,16.7,8.3,0.0,4.2,20.8,4.2,41.7
329,tu wien,at,17,15,54.44,0.3298154217260612,0.7141351355099115,1.0,0.5764705882352942,True,0.29411764705882354,-0.12660555967156462,0.29411764705882354,0.0,11.8,41.2,0.0,5.9,0.0,23.5,0.0,17.6
330,university of missouri,us,17,17,54.42,0.33418732005621465,0.6938648652396413,1.0,0.611764705882353,True,0.35294117647058826,-0.0759928040830593,0.29411764705882354,0.0,17.6,17.6,5.9,0.0,11.8,23.5,5.9,17.6
331,university of tehran,ir,52,46,54.39,0.3731925669635572,0.6607361113037046,1.0,0.5846153846153846,True,0.3076923076923077,-0.21231710695097972,0.38461538461538464,0.0,23.1,13.5,0.0,0.0,3.8,15.4,13.5,30.8
332,the university of texas at dallas,us,30,30,54.39,0.32702319572268307,0.7154600002773346,1.0,0.5800000000000001,True,0.3,-0.14628251787271068,0.2,0.0,26.7,16.7,3.3,0.0,20.0,10.0,6.7,16.7
333,indian institute of technology patna,in,15,15,54.39,0.3599498908665688,0.7406571432533351,1.0,0.4334024036469125,False,1.0,0.2974639051642537,0.3333333333333333,0.0,46.7,13.3,0.0,0.0,0.0,33.3,0.0,6.7
334,universiteit utrecht,nl,18,18,54.26,0.3500326969593537,0.6940263161543876,1.0,0.5666666666666667,True,0.2777777777777778,-0.13524079897874047,0.6111111111111112,0.0,22.2,16.7,5.6,0.0,0.0,38.9,5.6,11.1
335,university of pretoria,za,39,33,54.24,0.31547436792800826,0.6927627120994361,1.0,0.6615384615384616,True,0.4358974358974359,-0.1267604437166419,0.46153846153846156,0.0,20.5,23.1,10.3,2.6,2.6,5.1,20.5,15.4
336,sichuan university,cn,24,20,54.17,0.32890874643140344,0.6925681821333347,1.0,0.625,True,0.375,-0.07316013396680521,0.25,0.0,37.5,4.2,0.0,0.0,0.0,8.3,12.5,37.5
337,maulana azad national institute of technology,in,17,17,54.14,0.28197740855377657,0.7668378382126143,1.0,0.5764705882352942,True,0.29411764705882354,-0.0692471711390672,0.058823529411764705,0.0,58.8,11.8,0.0,0.0,5.9,11.8,5.9,5.9
338,rmit university,au,45,40,53.97,0.3662112060090245,0.6765076925210265,1.0,0.56,True,0.26666666666666666,-0.2075381083638425,0.4888888888888889,0.0,24.4,13.3,6.7,0.0,2.2,22.2,15.6,15.6
339,università degli studi di roma la sapienza,it,19,16,53.86,0.3371928427031185,0.6557179490735058,1.0,0.6842105263157895,True,0.47368421052631576,0.009025077049087893,0.15789473684210525,0.0,15.8,5.3,0.0,0.0,0.0,36.8,0.0,42.1
340,queensland university of technology,au,21,20,53.85,0.34120984436828905,0.674951219850408,1.0,0.6285714285714286,True,0.38095238095238093,-0.21182233415709123,0.47619047619047616,0.0,9.5,23.8,0.0,4.8,4.8,23.8,4.8,28.6
341,beijing institute of technology,cn,40,38,53.83,0.34379718119061475,0.6862166668977788,1.0,0.595,True,0.325,-0.17495771142331468,0.5,0.0,37.5,2.5,2.5,0.0,0.0,15.0,15.0,27.5
342,university of manchester,gb,106,90,53.6,0.41251334893399727,0.6533571429671962,1.0,0.4849056603773585,True,0.14150943396226415,-0.3113023997584085,0.5566037735849056,0.0,25.5,4.7,3.8,0.0,10.4,17.9,14.2,23.6
343,university of malaya,my,45,41,53.57,0.3145901501916537,0.7557384617517958,1.0,0.5066666666666667,True,0.17777777777777778,-0.20438221276992458,0.5111111111111111,0.0,55.6,4.4,0.0,2.2,2.2,2.2,13.3,20.0
344,brigham young university,us,18,16,53.41,0.3356422919516882,0.7335000003649138,1.0,0.5,True,0.16666666666666666,-0.13405041526626454,0.05555555555555555,0.0,44.4,11.1,0.0,0.0,5.6,11.1,5.6,22.2
345,university of oxford,gb,42,41,53.4,0.3920679175456493,0.6995645163526892,1.0,0.4285714285714286,True,0.047619047619047616,-0.49472411950844486,0.6666666666666666,0.0,28.6,11.9,0.0,4.8,4.8,31.0,4.8,14.3
346,rwth aachen university,de,19,16,53.39,0.3305075608455929,0.6467435900991468,1.0,0.7157894736842105,True,0.5263157894736842,-0.1093146579808163,0.42105263157894735,0.0,10.5,5.3,10.5,0.0,5.3,15.8,15.8,36.8
347,national cheng kung university,tw,32,28,53.37,0.2932557995467203,0.8004423079589755,1.0,0.45625000000000004,True,0.09375,-0.27900344021816487,0.125,0.0,65.6,0.0,6.2,0.0,6.2,12.5,0.0,9.4
348,de montfort university,gb,25,24,53.35,0.33745255240002414,0.6916222225303716,1.0,0.5920000000000001,True,0.32,-0.1239528154335815,0.6,0.0,32.0,0.0,8.0,0.0,0.0,12.0,4.0,44.0
349,university of chinese academy of sciences,cn,25,22,53.34,0.36508776048213887,0.5982888891970384,1.0,0.736,True,0.56,0.08726697631581254,0.28,0.0,4.0,4.0,0.0,0.0,4.0,32.0,16.0,40.0
350,southeast university,cn,31,30,53.32,0.34351478424773685,0.7004509806640534,1.0,0.5548387096774193,True,0.25806451612903225,-0.16911497820747406,0.3225806451612903,0.0,35.5,6.5,6.5,0.0,0.0,9.7,12.9,29.0
351,university of huddersfield,gb,24,23,52.87,0.3399652897352996,0.660750000315153,1.0,0.65,True,0.4166666666666667,0.006027611491902396,0.2916666666666667,0.0,12.5,8.3,4.2,0.0,20.8,25.0,8.3,20.8
352,vrije universiteit brussel,be,17,15,52.73,0.3110626717218698,0.6790000003747765,1.0,0.6823529411764706,True,0.47058823529411764,-0.07485361463850876,0.35294117647058826,0.0,17.6,17.6,5.9,0.0,5.9,5.9,17.6,29.4
353,university of illinois,us,22,22,52.73,0.3556760700281008,0.7517380955682554,1.0,0.3936179030252797,False,1.0,0.26401860853004205,0.2727272727272727,0.0,45.5,4.5,13.6,0.0,9.1,0.0,4.5,22.7
354,aalto university,fi,30,27,52.71,0.33942433356029056,0.7074600002773346,1.0,0.54,True,0.23333333333333334,-0.2375463483482423,0.4,0.0,23.3,16.7,10.0,0.0,0.0,23.3,0.0,26.7
355,university of surrey,gb,17,17,52.67,0.33884775015927476,0.7073783787531548,1.0,0.5411764705882354,True,0.23529411764705882,-0.22938424547843717,0.7058823529411765,0.0,35.3,5.9,0.0,0.0,11.8,23.5,5.9,17.6
356,sharif university of technology,ir,34,28,52.65,0.37589052089370223,0.6800555558123468,1.0,0.5058823529411764,True,0.17647058823529413,-0.246931578888069,0.35294117647058826,0.0,29.4,8.8,2.9,0.0,2.9,17.6,14.7,23.5
357,louisiana state university,us,38,37,52.6,0.3346703915113073,0.7383275864459782,1.0,0.4789473684210527,True,0.13157894736842105,-0.20187441271205958,0.18421052631578946,0.0,42.1,7.9,2.6,0.0,7.9,7.9,2.6,28.9
358,kyoto university,jp,77,62,52.52,0.3346633873980731,0.7115773197305849,1.0,0.5402597402597402,True,0.23376623376623376,-0.2242505987349922,0.22077922077922077,0.0,23.4,24.7,1.3,5.2,1.3,22.1,5.2,16.9
359,university of melbourne,au,46,33,52.46,0.4266354746028863,0.6382272729373747,1.0,0.46521739130434786,True,0.10869565217391304,-0.2579739715291379,0.3695652173913043,0.0,17.4,10.9,4.3,0.0,2.2,26.1,17.4,21.7
360,indian institute of technology guwahati,in,27,26,52.37,0.3162446489499604,0.7441063832737601,1.0,0.5111111111111111,True,0.18518518518518517,-0.19728189045188405,0.2222222222222222,0.0,55.6,0.0,0.0,0.0,3.7,18.5,7.4,14.8
361,wuhan university,cn,40,34,52.28,0.35892528165171983,0.6845500002311122,1.0,0.535,True,0.225,-0.20373486713919364,0.1,0.0,37.5,0.0,0.0,0.0,2.5,12.5,10.0,37.5
362,universidade estadual de campinas,br,50,46,52.08,0.2986896905020229,0.7505758243739202,1.0,0.5384615384615385,True,0.23076923076923078,-0.17354357891319333,0.23076923076923078,0.0,50.0,8.0,2.0,4.0,6.0,8.0,18.0,6.0
363,istanbul university,tr,18,18,52.05,0.2905365622584988,0.7190263161543875,1.0,0.6333333333333333,True,0.3888888888888889,-0.049977236584683615,0.1111111111111111,0.0,44.4,11.1,0.0,0.0,0.0,5.6,16.7,22.2
364,university of electronic science and technology of china,cn,53,52,51.93,0.32554879677736287,0.7345616440255717,1.0,0.5018867924528302,True,0.16981132075471697,-0.2884605400366972,0.5660377358490566,0.0,47.2,3.8,0.0,0.0,3.8,22.6,5.7,17.0
365,nankai university,cn,15,15,51.7,0.32834663723525254,0.6878000003961922,1.0,0.6,True,0.3333333333333333,-0.0601907201621148,0.13333333333333333,0.0,20.0,13.3,0.0,0.0,6.7,6.7,0.0,53.3
366,vrije universiteit amsterdam,nl,20,18,51.19,0.34581788153843834,0.6730750003466681,1.0,0.5800000000000001,True,0.3,-0.18895432931381317,0.6,0.0,25.0,5.0,0.0,5.0,0.0,30.0,10.0,25.0
367,university of st andrews,gb,15,15,51.18,0.33166139299306635,0.6463714289676208,1.0,0.6799999999999999,True,0.4666666666666667,-0.05245629006054925,0.4,0.0,13.3,6.7,0.0,0.0,6.7,20.0,20.0,33.3
368,universidade de lisboa instituto superior técnico,pt,29,22,50.99,0.32913280865698724,0.6882244900789127,1.0,0.5862068965517242,True,0.3103448275862069,-0.1763174983224704,0.3448275862068966,0.0,20.7,10.3,3.4,3.4,13.8,24.1,3.4,20.7
369,"総合研究大学院大学/the graduate university for advanced studies, sokendai",jp,25,16,50.73,0.3916366112780081,0.6771777780859273,1.0,0.44123497720679655,False,1.0,0.3227116561484442,0.12,0.0,20.0,0.0,0.0,24.0,4.0,16.0,8.0,28.0
370,university of hyderabad,in,30,30,50.47,0.31412878553515805,0.6874600002773346,1.0,0.62,True,0.36666666666666664,-0.04363632003533041,0.3333333333333333,0.0,33.3,3.3,0.0,0.0,0.0,33.3,3.3,26.7
371,annamalai university,in,35,33,50.2,0.2639065939410913,0.7786000002521224,1.0,0.5371428571428571,True,0.22857142857142856,-0.12386948234618192,0.0,0.0,68.6,0.0,2.9,0.0,0.0,0.0,17.1,11.4
372,shahid beheshti university,ir,16,16,50.17,0.3030252940934059,0.760361111496298,1.0,0.47500000000000003,True,0.125,-0.26145391687974623,0.4375,0.0,56.2,12.5,0.0,0.0,6.2,12.5,6.2,6.2
